symbol_key,open_time_ms,open,high,low,close,volume
USDT-FUTURES:ETHUSDT,1777355700000,2287.97,2288.7,2286.79,2286.89,838.29
USDT-FUTURES:ETHUSDT,1777356000000,2286.89,2288.76,2286.64,2288.49,295.03
USDT-FUTURES:ETHUSDT,1777356300000,2288.49,2289.98,2288.35,2289.41,461.26
USDT-FUTURES:ETHUSDT,1777356600000,2289.41,2289.88,2288.18,2288.87,259.81
USDT-FUTURES:ETHUSDT,1777356900000,2288.87,2289.02,2286.64,2286.92,443.52
USDT-FUTURES:ETHUSDT,1777357200000,2286.92,2286.92,2283.0,2283.47,2154.85
USDT-FUTURES:ETHUSDT,1777357500000,2283.47,2285.27,2282.5,2284.86,1343.67
USDT-FUTURES:ETHUSDT,1777357800000,2284.86,2285.69,2282.78,2284.18,1007.19
USDT-FUTURES:ETHUSDT,1777358100000,2284.18,2284.5,2276.04,2278.85,6542.92
USDT-FUTURES:ETHUSDT,1777358400000,2278.85,2279.07,2268.0,2270.89,8791.16
USDT-FUTURES:ETHUSDT,1777358700000,2270.89,2274.14,2269.3,2273.71,3734.87
USDT-FUTURES:ETHUSDT,1777359000000,2273.71,2276.54,2273.71,2275.96,2490.86
USDT-FUTURES:ETHUSDT,1777359300000,2275.96,2278.58,2275.2,2276.7,1960.89
USDT-FUTURES:ETHUSDT,1777359600000,2276.7,2278.2,2275.61,2276.64,1344.82
USDT-FUTURES:ETHUSDT,1777359900000,2276.64,2277.9,2274.36,2274.48,1055.69
USDT-FUTURES:ETHUSDT,1777360200000,2274.48,2274.86,2272.51,2273.16,2120.05
USDT-FUTURES:ETHUSDT,1777360500000,2273.16,2273.93,2268.93,2271.99,4831.32
USDT-FUTURES:ETHUSDT,1777360800000,2271.99,2277.29,2271.27,2276.79,4628.92
USDT-FUTURES:ETHUSDT,1777361100000,2276.79,2277.44,2275.11,2277.37,1136.72
USDT-FUTURES:ETHUSDT,1777361400000,2277.37,2279.74,2276.34,2278.55,1767.05
USDT-FUTURES:ETHUSDT,1777361700000,2278.55,2282.69,2278.55,2282.1,4854.65
USDT-FUTURES:ETHUSDT,1777362000000,2282.1,2283.79,2281.17,2281.9,2563.09
USDT-FUTURES:ETHUSDT,1777362300000,2281.9,2282.97,2281.05,2282.29,807.39
USDT-FUTURES:ETHUSDT,1777362600000,2282.29,2285.75,2282.17,2285.05,2226.72
USDT-FUTURES:ETHUSDT,1777362900000,2285.05,2287.89,2284.31,2286.76,2572.74
USDT-FUTURES:ETHUSDT,1777363200000,2286.76,2287.21,2284.37,2284.57,1551.36
USDT-FUTURES:ETHUSDT,1777363500000,2284.57,2285.29,2283.36,2283.45,4582.77
USDT-FUTURES:ETHUSDT,1777363800000,2283.45,2286.2,2282.7,2285.87,1441.82
