symbol_key,open_time_ms,open,high,low,close,volume
USDT-FUTURES:BTCUSDT,1777210800000,77930.0,77945.0,77902.6,77940.0,41.913
USDT-FUTURES:BTCUSDT,1777211100000,77940.0,77945.0,77890.5,77896.8,52.892
USDT-FUTURES:BTCUSDT,1777211400000,77896.8,77913.7,77864.8,77909.4,43.8064
USDT-FUTURES:BTCUSDT,1777211700000,77909.4,77927.3,77877.3,77927.3,16.6765
USDT-FUTURES:BTCUSDT,1777212000000,77927.3,77927.3,77879.0,77888.5,15.356
USDT-FUTURES:BTCUSDT,1777212300000,77888.5,77911.4,77830.5,77911.4,58.6326
USDT-FUTURES:BTCUSDT,1777212600000,77911.4,77925.3,77876.3,77911.5,16.5965
USDT-FUTURES:BTCUSDT,1777212900000,77911.5,77995.3,77884.9,77974.6,50.477
USDT-FUTURES:BTCUSDT,1777213200000,77974.6,78123.0,77972.1,78005.9,349.5594
USDT-FUTURES:BTCUSDT,1777213500000,78005.9,78047.5,77982.8,78019.1,61.4289
USDT-FUTURES:BTCUSDT,1777213800000,78019.1,78036.0,77957.1,78028.5,53.7699
USDT-FUTURES:BTCUSDT,1777214100000,78028.5,78030.0,77985.3,78027.4,56.6518
USDT-FUTURES:BTCUSDT,1777214400000,78027.4,78088.0,77994.7,78006.7,83.9602
USDT-FUTURES:BTCUSDT,1777214700000,78006.7,78006.8,77945.0,77971.9,39.6167
USDT-FUTURES:BTCUSDT,1777215000000,77971.9,78105.8,77971.9,78091.2,106.9445
USDT-FUTURES:BTCUSDT,1777215300000,78091.2,78104.9,78027.5,78046.5,96.8155
USDT-FUTURES:BTCUSDT,1777215600000,78046.5,78082.1,78035.5,78052.1,32.2811
USDT-FUTURES:BTCUSDT,1777215900000,78052.1,78069.2,77979.6,78040.8,85.325
USDT-FUTURES:BTCUSDT,1777216200000,78040.8,78056.1,78032.4,78043.7,29.6957
USDT-FUTURES:BTCUSDT,1777216500000,78043.7,78081.9,78043.7,78062.1,35.2434
USDT-FUTURES:BTCUSDT,1777216800000,78062.1,78070.9,77950.0,77953.5,93.43
USDT-FUTURES:BTCUSDT,1777217100000,77953.5,78058.9,77953.5,78058.9,39.3307
USDT-FUTURES:BTCUSDT,1777217400000,78058.9,78068.6,77972.7,77991.9,48.0183
USDT-FUTURES:BTCUSDT,1777217700000,77991.9,78025.9,77991.9,78025.9,19.8093
USDT-FUTURES:BTCUSDT,1777218000000,78025.9,78025.9,77995.0,77999.1,31.116
USDT-FUTURES:BTCUSDT,1777218300000,77999.1,78006.2,77950.0,77972.4,22.2707
USDT-FUTURES:BTCUSDT,1777218600000,77972.4,78014.4,77972.3,78005.7,11.0225
USDT-FUTURES:BTCUSDT,1777218900000,78005.7,78005.8,77978.1,78005.7,12.9025
USDT-FUTURES:BTCUSDT,1777219200000,78005.7,78025.0,77950.4,78000.0,72.084
USDT-FUTURES:BTCUSDT,1777219500000,78000.0,78022.2,77962.0,78002.2,24.7395
USDT-FUTURES:BTCUSDT,1777219800000,78002.2,78007.7,77964.5,77964.6,10.4439
USDT-FUTURES:BTCUSDT,1777220100000,77964.6,77990.0,77964.5,77990.0,9.2003
USDT-FUTURES:BTCUSDT,1777220400000,77990.0,77999.0,77977.1,77998.0,13.5077
